Review_Text,Satisfied
"This radio only can tune in stations via an old-school tuning knob, making it a MAJOR pain to go from one station to another!!! It has NO preset capability!!! And what ""genius"" decided to NOT include a power cord??? I would've had to shell out $25 extra at Radio Shack just to be able to plug this freakin' thing in!!! You're better off getting this model:Sangean PT-80 AM/FM Professional Digital Stereo LW/SW Shortwave World Band Travel RadioIt has preset capablity, auto tuning, an included power cord, and an optional antenna to improve shortwave reception. You'll get more bang for you buck when you get this model.",False
i have bought alot of dvds disk from you and this 24 packwas allbad and the worst i ever got.,False
"This album is a classic and should be in everyone's library. Kids especially love the music because of the school children who sing with the Limeliters.All Limeliter music is desirable if you like folk music, but EVERYONE, folk music fan or not, will enjoy this CD. Just play it for a small child and they will be in a trance until the album is done.5 stars. 6 if they are allowed!!",True
"The description clearly states the logo is embroidered. Not only is this untrue, but the silk screen is terrible. The shirt material is thin and unwearable. Companies like this should go out of business.",False
I really enjoyed the above book and thought well enough of it to buy two more of them. Great service!,True
"I hate to give a J K a low rate review. Since he is like like my best page turner writer,13 novels i think i read.So i am not goin to elaborate, it's still a good book, but not like past ones.for a newbiew Kellerman, do read it. IT's still boiling.",False
"This strap is longer (easier to sling under-arm) and much more comfortable than the strap that came with my Canon 60d. Also, it doesn't have product branding on the outside that reveals to thieves that I've got a grand of camera gear hanging from my neck. That being said it does feel slightly less secure than the canon strap did, but I haven't had any actual problems with that aspect yet.",True
"I quote another reader's review ..""Anyone who would believe this garbage is either naive or stupid""Faith is one thing, but being a complete SHEEP is another. This woman's obvious intention is to serve her own agenda and make a buck - and you paranoid bible thumpers let her get away with it.This is a woman who sells BANNER AD SPACE on her website? Hello? ""Investigative journalist"" my @$$ .. try wallet reaver.",False
smokin swiss cheese there was a ghost haunting new mouse citys subway tunnels. my whiskers were trembling with terror at the thought of it but i knew i had to get the scoop for the rodens gazette. so i set off to investigate. little did i know that i was in for the fright of my life because the ghost turned out to be a cat.,True
No instructions on what to do except for pointing you to a website. Don't take this even if you get it for free.,False
"We purchased a second Kitty Kabana because the first one rotted in less than a year. With no alternative to cover the Littermaid box, we purchased a second one. It arrived with the channels stitched incorrectly not allowing the plastic pipe to thread thru the channel. We returned it for another one. This one has bad stitching at the zipper and is already coming apart. The material is very filmsy, and clearly will not last. We tried the square tent that is marketed for this Littermaid box, but the plastic rods collapsed in the heat. I think someone must have purchased this company because the quality of the products have become so bad, they are really not a viable option anymore. We have already purchased a different system entirely in anticipation that this one will be unusable in less than 3 months. Don't waste your money.",False
"It's a worthy movie, touching, sad and cute. And the actors are natural actors which makes it even better! I reccomend it.",True
"Synopsis from back of book:Love for such a man could lead only to disaster! Beauty and innocence were rare qualities in a woman in the turbulent times of eleventh-century Spain, but Madelon del Rivas y Montevides possessed both. Although desired by many men, she had fallen in love with the dashing Valentin Maratin, the man who had saved her from being sold into slavery but who was a mortal enemy of her beloved brother. Loyalty to her family struggled in her heart with passion, but there was room for only one. And soon she found herself plunged into a world of lies, intrigue . . . and murder.Personal commentary:I found the backdrop of eleventh-century Spain somehow more interesting than the characters. The heroine was ok, I guess --- even her rather blind loyalty to her brother was rather workable --- however, neither she nor any of the other characters really caught my attention. Pass on this one.",False
"This book was THE worst MM instruction book ever created! If anyone could find any worth to this book then they need to buy the Brookyln Bridge. The book is simply a copy of his previous version and the same problems occur with the poorly scripted examples. Yes, your computyer (MAC or PC) will crash if you try several of them. In fact if you are using a Matrox or Diamond graphics card your boards may get damaged. Caveat tempor!",False
"2 or 3 stars? I really could not decide.Whirlwind is nothing special. Mediocre actors with a less than mediocre script and a very predictable ending.There are far better films out there than this.If you're looking for good-looking guys on film, this film has a few, but the film could have been far better in many ways.Worthy of a re-watch? No.",False
"I've seen a lot of these old Japanese movies and this one was actually pretty good. Of course it's filled with nudity and sex, but there is actually a decent story here too. The main character is also very attractive. Of course this is nothing mind blowing but check it out if the descrition interests you.",True
Kept watching until there was nothing left to watch. Couldn't wait until I got the next one! It was the best,True
"Lit has done it agian! They've managed to maintain thier signature sound without being overly repeative. The album, I would venture to say, is better than ""A Place in the Sun"". APITS is a fanstic album itself, but Lit took ""Atomic"" to new lengths. The song ""Happy in the Meantime"" was the switch from thier usual driving pop-rock to a more rock ballad that still felt like Lit. ""Addicted,"" the lastest single, is the defentive Lit song. It's catchy guitar riffs and smart lyrics (""I'm so addicted to you...) make it irrestable.",True
This is an excellent product. My Golden just loves to be brushed and in the beginning I created another dog with all the hair the furminator removed. Recommended to everyone who hates having so much hair around the hosue. Her coat looks awesome...so many compliments.,True
"well, its chow yun-fat, yes its a part of the better tomorrow series, but no john woo, tsui hark did a decent job directing but held off to much of the action and has action, chow yun-fat/john woo/fans hungry for more. The entire movie was a romance, which is alright, but when you mix chow yun fat and a better tomorrow, you get a good story which you got in this movie but you miss the playfull aspects from a john woo movie. Its a good movie but it doesnt get all five stars for missing john woo",True
i just purchased my bbs 3 days ago and still the order has not be processedim not liking this alreadyit probably worth the money but the waiting just for processing the order is a pain i can imagine what its like when it comes to shipping,False
"This was a waste of my time and money. On first use, it cracked and broke while I was trying to remove chocolate from it. I would never buy this again. I expected more quality of a product from Wilton.",False
"I wouldn't say that ALL of the jokes inside this book are the ""greatest"" as the title implies. There are some very good ones, but there are just as many bad. I was quite disappointed. I was an English major in college and still can't figure out the word puns intended on some of the knock knocks. I would say some of the jokes are definitely a stretch and I'd imagine most younger children wouldn't get the jokes. Try My First Book of Knock-Knock Jokes by Tad Hills instead if you want something nice and simple that makes sense for younger children.",False
"I thought I was careful to read reviews. After purchasing 3 of DR. Dunbar's book, I find them to all say the same thing. If you have one, you wouldn't need the other two. What if I have a full grown dog? Is the training different? I found a book that beats them all. Check out Jean Donaldson's book.Train Your Dog Like a ProNo stories. Good for any age dog. Video with it. All good,simplistic directions, using rewards and sometimes a clicker. Achievable! Positive.Affordable.",False
"It surprises me that so many terrible movies have been converted and released to a DVD format, while this excellent classic along with so many others have not for whatever reason.",True
"I could not get past what the hero, Tobin de Clare, did to the heroine. He humiliated her in front of his friends on a cruel bet. Later on, he gets himself betrothed to her without winning her forgiveness first. Sofia would have been better off without him and I did not think he deserved her. He showed absolutely no consideration for her feelings, and no remorse for the humiliating things that he did to her. If you want to read a good medieval romance, read her other two medievals Wonderful and Wild, but leave this one alone.",False
"Secret Fantasy by Carly Phillips is a typical light romance read. For me what made it a bit unique was the way that Juliette and Doug, who previously seemly ruined her life by outing her now ex-fiancee's mob links, meet. Juliette's sister sends her to the island where dreams are supposed to come true. This was about the only really interesting part of this book.This book was super short and had very little plot. If you are looking for a simple sexy read this might be a good choice but we aware that this is reprint and is only 200 pages long.",False
"wow, i aparently just lost 2 years worth of photography, about 45,000 photographs, with no warning. Luckily I have this years work on a 500 GB RAID 1+0.Too bad I couldn't afford to build a second RAID1+0 IN TIME to store 45,000 photographs, this lacie drive quit after 3 months.",False
"Don't go for it.Everybody whoever is going to buy this album need to make sure what exactly he is going to have instead of looking at overall reviews/rating and purchasing on pulse.This album is full of heavy western metallic music which is sure recipes for headache. All the tracks are almost monotonous and sound like each other. No variety of instruments either. If your ears are for heavy metallic western music then you probably can give it a try. On the other hand if you prefer the music which breaks physical barrier and enter into the soul and relax or soothe you, then this album is definitely a 'No Go'.I heard it only once and was full of headache within 5 minutes of listening to it.So again Beware Don't go for it.",False
"I will never purchased briefs from this vendor again. I bought 3 separate packs of briefs, 2 out of the 3 packs were open. I only got 2 briefs in the OPEN packs, so instead of getting 9 briefs I only got 7. When I contacted vendor, the representative suggested returning everything back & they would ship 3 NEW packs. I never responded to the rep. I mean who the f*** has time for that. This would have meant waiting another week to get NEW briefs. Again who has time for this!! Never again. The whole reason I bought briefs online b/c I don't have time to go to a store.John Kennedy",False
"This is Tangerine Dream's first album. It is only 36 minutes long. Sound quality and mix are not very good.About half of this album is just noise, with the band members just clanking on stuff or making eerie sounds. Much of it sounds like one of those Halloween albums of spooky sounds.The other half is some interesting coherent music, with some interesting trade offs between organ, guitar and drums. The music is really harsh, churning and metallic. But, the whole thing sounds like a rip-off of earlier Pink Floyd music, specifcially Saucer Full of Secrets, Atom Heart Mother and Ummagumma. (Atom Heart Mother and this album came out at about the same time, but Pink Floyd had been playing variations on Atom Heart Mother for about 2 years).This album is nothing like later Tangerine Dream album, where they would soften their sound and move towards more electonica and ambient.",False
"I was very enthusiastic when I initially ordered this, but my disappointment is now the only thing I can associate with the Tom's brand. I tried the product for more than three weeks, thinking that maybe the redness and burning would go away with time. Unfortunately it didn't. The lemongrass smell was nice at first, but it did nothing after about an hour and a half. I have never had issues with odors, but this does nothing to mask the smell that accrues with the wear of the regular work day. If you are planning to exercise, forget it! It won't hold up. It gets on clothing easily and shows up as a filmy paste under your arms even if you use it sparingly. Using it in larger quantities also didn't make it work more effectively. I'm switching to arm and hammer just to see if I can possibly find a deodorant that is natural and doesn't contain aluminum.",False
"Great, vibrant colors in a very usable palette. Blends easily in fondant, icing and marcipan alike. Just a tiny drop is sufficient for an entire batch, which makes it extremely cost efficient. Shipped and delivered in Norway after just three days.",True
"I wish I had a chance to browse this book before I bought it. I was also hoping for some guidance on how long to cook various cuts of meat and so on. While there is a little of that, it's scattered among various recipes and not very useable. Should really be called ""Grilling Recipes for Dummies"".",False
"The Beatles Anthology is a great book. There is so much informations written by themselves. And they are so interesting.I don't know how many times I read that book, and I still find something interesting and fresh every time I read. They are justfunny, simple, and beautiful. There are a lot of beautiful pictures in the book, very nice. I also like the book cover which is really different from another book. By the way, there are 8 Beattle Anthology video cassettes which are wonderful.I recommend to everyone who likes music - should have all these Beatles Anthology book, video cassettes and CD. They are the best.",True
i had originally purchased this as a birthday present. i was disappointed to find out after a month of waiting for my order that at the time of purchase the seller was on vacation. i dont think sellers should make their merchandise available online if they are unable to ship it within a timely manner and if so at least post that there will be a delay int he processing or maybe even discount the shipping price.,False
Awesome and inspring movie. Great entertainment and great to use as an object lesson that one can accomplish anything that you set your mind to.,True
"This book is an excellent continuation of the Earth Children's Series by Jean M. Auel. Her stories are very vivid in detail and descriptions of the environment, tools, animals, etc. during this time period. The Story is made even more interesting by all the emotions and each persons view of events as the journey continues.The steamy love-making is a little graphic in the book, definitely rated R in some sections....",True
"I think Krystal Harris is a great new artist. My two favorite tracks on this CD are ""Super Girl"" and ""My Religion"". I haven't exactly listened to this whole CD but I've listened to many song clips and think that they're all great. Plus, if you bought the Backstreet Boys' For the Fans CDs at Burger King (now you can order them here on Amazon), there was a hidden track on each of the CDs and the hidden track was Krystal Harris's song, ""My Religion"". I didn't even know that until I heard her song, ""Super Girl"", and then I realized that both songs sounded like they were sung by the same artist! Anyways, this is a wicked cool CD and Krystal Harris has a lot of talent - she's also the first artist off the Backstreet Boys' new record label, and currently touring with them on their Black & Blue summer tour. So catch her in concert and buy ME & MY PIANO - it's stunning!",True
Automatic watch not working. in fact stopped to work every minut...so doesn't work as a watch of course.i am in process with Suhrling if It can't be repaired or even exchanged as it is (or should be)still under warranty.,False
"People, stay away from this game. The senseless killings and bad language give gaming a bad name. The story is minuscule and convoluted, the graphics way, way below par and you play through it in four hours. If you like gangsta rap, maybe the soundtrack would be nice, but you get many more for 30 bucks on iTunes or in a record store. Don't waste precious life time on this game like I did.",False
"McLachlan is astounding! Her voice combined with the cleverly written lyrics are emotionally charged; something that is rare with many female artists, specifically mainstream.I first heard Sarah when her song, ""I Will Remember You"", was played in a video montage of The Ellen DeGeneres Show. Captivated by her beautiful voice, I wanted to hear more. Thinking that ""I Will Remember You"" was a track on Surfacing, I purchased the album. You'd think I'd be disappointed to find out it wasn't, but I was highly satisfied with the mistake I made! I immediately fell in love with almost song (with the exception of ""I Love You"").The lyrics are dark, deep, & oddly unique, McLachlan's voice it haunting, both making Surfacing so damn good.This album is highly recommended.",True
"There is nothing rib-tickling or funny in this book. It is generally a very dry approach to multiplication. Although the author tries to wrap stories around the math, the ""tales"" are dull for any child over five. The pages have no color and are visually unpleasant. Don't waste your money.",False
The CD was recieved weeks late and sent in a regular manilla folder. Obviously the price of the postage and handling went into the senders pocket. The cover had multiple scratches and the hard plastic cover was warped. The CD itself was fine and played without problems.,False
"It was only after buying the book that I noticed on the back cover that it was a mostly Western European history. Hardly any mention was made of Asia, the largest continent in the world. Many events occurred there that had far reaching influence on the rest of the world. Yes, this book is very biased and not one I would use if I really wanted to know about the whole world. The author is a talented writer in the sense that it's a book you feel compelled to keep reading till the end.",False
"These Families of the World videos are great, educational tools. However, they use poor materials and are overpriced. For only 2, 30 min. segments, $30 is ridiculous! New, professionally made movies are not that expensive! Taking advantage of educators like this is beyond belief. I own several of these and the material used to make them is very low grade. For this price you would expect better quality DVDs. My copy of Puerto Rico families was only played 2x. When I went to clean the disk it cracked down the middle. I looked at the back and the disk quality is that of a burned disk copy, not the professional grade you expect from a DVD purchase.",False
"I recently read Mr. Poitier's book, ""The Measure of a Man,"" and I happened to remember that I hadn't seen ""To Sir, With Love"" in ages. So, I purchased a copy, and watched it again. It has lost none of its magic. I grew up during those times (though in the USA) and I remember how hard it was to be a teenager then. The film was really influential, because of what ""Sir"" taught his students--that anything was possible if they set their minds to it. These students had the choice to stay the way they were, or to try and improve themselves. ""Sir"" gave them the tools, and they used them. It was a struggle, for both the students and ""Sir"" alike, but, in the end, each ended up respecting the other. A wonderful film, and not to be missed!",True
This is a great hiding spot for a key. I do wish the plastic on the bottom was a little bit sturdier and less thin but it suits the purpose. It mixes in and isn't the slightest bit obvious looking. The rocky top is a little rocky -ish to the touch too.,True
"I recently ordered this product and have been completely satisfied. The discs arrived quickly with no problems. All the discs have worked fine with the multiple computers I have tried them in. The price was excellent as well, so I would certainly recommend this product to anyone looking for good but inexpensive DVDs.",True
"The advertizement said this was a 12"" x 22"" heating pad, but when it arrived, it was only 12 X 14. $40.00 is too much for a small heating pad like this. In all fairness, I have not contactd the seller to see if they would make it right.",False
"Heard Reeves for first time in movie ""Good Night,and Good Luck"" and was very favorably impressed - thought she could feature established standards such as those favored by jazz/swing greats such as Ella Fitzgerald and others - but most song selections seemed obscure. Still impressed with her voice and singing style.",False
Great reading. Has a good way of teaching the dumbies in us. I will benefit from this book in my work,True
"I stumbled over Chuck one evening ... when, by all intensive purposes, I had been avoiding it. From the previews, it didn't look interesting to me. However ... the episode Chuck verses the sandstorm I laughed so hard ... because it was just crazy. For Chuck. His reactions are perfect.Still, he has the sister who loves him, the perfect Captain Awesome who dates his sister, a best friend ... a CIA girl who plays his girlfriend. Everyone on the show has their quirks. Everyone seems to fit someone you know.And it somehow works.The only problem???? It is hard to describe the show's premise without it sounding really odd. Because it is. And its' even harder to explain what an episode is about, because it takes you for a crazy ride.I love it. The best ride in ... well a long time.",True
"This is a very well thought-out text. The author states that it is not intended for self-study, but if you have a facility for languages, have studied an inflection-driven language such as Latin and have had a year of a modern language that uses the Devanagri writing system, you should be ok. The format is similar to that of Moreland and Fleischer's Latin text, with brief lessons covering single-serving chunks of morphology, followed by vocabulary and exercises in translation and composition.",True
"Having finished the Camel Club as well as the Collectors, I wanted to read some the writers earlier works. After finishing Split Second, this was next on my list. The characters introduced to us in Split Second are no longer involvedwith the Government, but are working together in Virginia, the home state of the writer. The plot is multi faceted with numerous subplots and characters being found to exist. On numerous occasions, less is more and that is an apt description of this work as many of the characters seem to be forced into the story. It begins slowly, picks up rapidly and finally wallows in the twin areas of mediocrity and confusion. This is a disappointing work from a most talented writer.",False
"This album is Horrible. The Diry South is DESTROYING hip hop. Im glad I only ""Bought"" this cd. I hate the dirty south rap. All of the dirty south rappers are the same. They all rap about they're stupid Platinum teeth, beamers with the rims that are really big and look stupid (they think it looks gangsta) . There is no skill in any of that dirty south rap. They keep repeating themselves the whole time. I love hip hop/Rap but The Dirty South is Destroying it. I wish we could bring back the old stuff like-HOuse OF PainCypress HillFunkdoobiestLords of the undergroundWu tangTupacBiggieThe PharcydeNWAPublic Enemyand Alot More.I ""Bought"" this album because i figured why not, its a free album. I tried to listen to it and like it but i couldnt. The beats SUck and the lyrics Suck. PERIOD. Dont buy. The best move would be to keep the dirty south rappers out of the Rap game. Period!",False
"As the other reviewer mentions there is nothing wrong with the item that is sent to you. The issues is in the quantity. The description states 25/ctn and I guess that means they can fit 25 tubes in one box... not that you are getting 25 tubes. you only get 1 tube for the same price as multiple other vendors sell packs of 25- customer service told me that it is clearly stated that you will only receive one tube... guess I missed that so perhaps it is indeed my fault, although I would recommend removing the ""25/ctn"" from the description. My mailings which are time sensitive will now go out late as I wait for my tubes and be very costly.",False
"I received this album in the mail two weeks ago and haven't been able to stop playing it. The funny thing is that I didn't even know what it was when I opened it, I thought I'd been sent a Rob Zombie album as a joke 'cause Damian is so white!But I started playing it and damn man this is Public Enemy from '88 to '91 music. You love the beats but you want to hear the words, it makes you think and gets you up.I'm going home now to hear it again.",False
"This Blu-ray is amazing...it has tons of special features the picture is of course spectacular and the packaging of the movie is great. Only major let down was the digital copy...I purchased my movie October 2011 brand new, but the digital copy expired December 2010...what is that about!!",True
Somehow I received the 036-42 and should have received the 035-42......what can we do? This coffee maker will not engage the drip controller.....jody,False
"Considering that I'm not a big Britney fan I have to admit that I have enjoyed this so far. Of course I have had no choice because my daughter has listened to it non-stop for about 24 hours. However this seems to be a CD where Britney is beginning to stretch herself. Yes most of her music still seems directed to the 12-15 female range, especially with songs like ""I'm not a girl, not yet a women"", but the music is upbeat, positive, and downright enjoyable. My favorites are the old Joan Jett Cover ""I Love Rock & Roll"" and ""That's where you take me"".I'm sure you'll see the critics just rip this effort but take it from me (and I'm 44 years old) make up your own mind. There is very good music here. I would definitely recommend this to ANY Britney fan, but also to some of the older crowd looking for a solid musical and vocal effort.",True
Good value. Really brings the Biblical text alive and I love reading it. One limitation is not have numbered text when I want to look up a particular reference.,True
"The 2820 Smokey Mountain Cooker/Smoker seems good on paper, but the quality is poor. The finish on mine was chipped upon arrival and chipped further upon use. The center grilling portion does not fit properly. It does come with instructions and hints, but so far, I have not been able to adjust the vents to maintain a constant temperature, and the instructions are not detailed enough to get me there. The fire is either too hot or extinguishing. Worst, the goofy door must have been designed by an accountant to save money. No self respecting engineer would put a pathetically thin and ill fitting door on a heavy cast iron (steel?) smoker.It requires nearly constant attention, but I have managed to make some pretty good food in it. I am not sure of what to buy, but I don't think this smoker is ready for market.E.B.Weber 2820 Smokey Mountain Cooker/Smoker",False
"Black Hawk Down may be one of the most realistic war movies of all time, but its also one of the best war movies period. The way Ridley Scott (Gladiator, Blade Runner, Thelma & Louise and nominated for an Oscar) portrayed modern war is unbelievable, showing every detail of the battle, and not letting up with the violence, because if he did, it wouldn't be real. With amazing (Oscar Nominated) sound, effects (Oscar snubbed) and editing (also nominated) a war movie can't get any more real then this. Showing the true grit of battle, is the only way to make a war movie. also with presentable performances from Hartnett, Sizemore, Fichtner, and Bana, Black Hawk Down is a war movie for the ages.",True
"What an excellent book. Mr. Strasser takes you into the minds and lives of the realistic characters in his book. Not only does he do this, but he cites real information, quotes, and stats throughout the book. At the end of the book, he gives a timeline of a history of school shootings (like in the book) as well as a bibliography of other material to read on this subject matter. PLUS-a portion of the profits from the book are being donated to organizations dedicated to the struggle for gun control. Need I say more? Thank you for an excellent book that will get it's readers thinking.",True
"I don't appreciate how they say the price starts at 7.99 but then when you check all the prices they start at 8.99 or so. It's misleading as you think you could find a deal but you can't. It may be a great product, but if they can't deliver on price - I don't want to order them in the first place.",False
"I wish everyone could hear this extraordinary orchestra. They are not only a legend, but a treasure of Poland. These compositions are all good and fun to listen to.",True
"If you havent heard this cd I suggest you buy it, one of the best cds I have heard. Diferent sound from what you hear on the radio which all kind of sounds the same now adays, this cd has music to dance to or just to relax and listen to. my favorite ones are well actully all of them but I really recomend1. Pupilas Lejanas3. Te Juro (I Swear)6. Perdoname7. Cumbia De Los Muertos8. Todo Es Posible",True
"THIS GAME IS AWESOME! This game is packed full of modes,secrets,and characters. I think it is cool how NAMCO created a blockbuster with so many stories and endings. The modes range from a nice game of beach ball to grueling tournaments. The attitude of the characters can range from cutsie school girl to cold souled Bruce Lee types. The characters each have an unorthodox erray of techniques at their disposal. I would also recomend playing the earlier Tekken titles. As I said before this game is AWESOME!",True
Gave this as a Christmas gift to my married Grandkids. They have a split level home and the exit is through the kitchen. I feel safer now.,True
"I don't really have much to say. I really can't praise this album.....at all.Since I had the chance to listen to it repeatedly at the cd store I work at, it NEVER grew on me. Sad to say. I wish it was something else but seems Scott wants to emulate Axl Rose and I don't really particularly care for him much either, so it's a double whammy right there.Buy it if you want to. Seems everyone else likes them. I just don't.",False
"All I want to say this CD is pure emotion...Every song has its own personality, although some of them are covers. Listening to Duran Duran's hit, ""Save a prayer"", is an experience you can't miss. It's the magic of an eternal voice...Thank you Tony!Carolina",True
"There are major holes in this software if your doing any of the TSR campaign setting. It doesn't cover gods and the kits can be a pain to fit in. The software has limits on how well things are linked up. If your running ""Plane Scape"" or ""Ravenloft"" don't waist your time here. You can add the races and classes for these settings but the time it would take you to add these races isn't worth the effort. Crack the books open.With that said here are the good parts. You can make new monsters, races and classes. You can do some mapping and you have all the core books. I don't know about a lot of you but I'm not looking forward to 3rd edition. This product gives you the core books on disk so if you want to play 2nd edition you have them forever. We all know how well the TSR books are made. Any one remember ""Unearthed Arcana"" I do.",False
I saw this movie on cable back in the early 90's. I always thought it was a great movie and yet I never see it on TV. I was very happy to see it again but can only PRAY that they convert this to a DVD format. The movie is truly great in the way it shows how a friendship develops between completely two opposites so late in life. The scene where Robert Duvall gives Richard Harris an old fashioned shave and hair cut you literally are just as relaxed as if it was yourself that was receiving that treatment. This is a favorite movie of mine and I hope more people will see it and Im sure they would if they would make it into a DVD.,True
"This is good book to improve your skiills on surfcasting, not surf fishing.This book will not tech you techniques on surf fishing, it will do verywell what the title says: ""Surfcasting"".i liked they way it is explained, information about knots, tackle needed.Pros:*Recommended tackle for the beginner and upgrades once skills are improved.*Several explained casting techniques.*Tips for more distance and long distance fishing.*lot fo drawings and just the necesary pictures.Cons:At least should include information about what is the right tackle for long distance fishing(in terms of hooks, weight shapes and lures, hook to weight distance and configurations) and some drawings about how to attach them.Highly recommended.",True
"The Lost Tapes(taken from an album made by Tupac:The Greatest Rapper Eva!. But Rakim is:The Greatest Emcee Eva!) by Nas is his best album since Illmatic, because it displays his lyricism and storytellin abilities. Check songs like ""U Gotta Love It"", ""Nothing Lasts Forever"", ""Fetus(Belly Button Window)"" and arguably the album's best song(which is my favorite and happens to be the one I'm listening to right now) ""No Idea's Original"". Next to Scarface's ""The Fix""(which got him 5 Mics in The Source magazine), The Lost Tapes by Nas is tha illest album out right now(at least until Blueprint 2 By Jay-Hova(Jay-Z) comes out...Holla at it!",True
This is the perfect pouch to protect my son's french horn mouthpiece as he brings the mouthpiece to and from school every day.,True
Home Theater is my hobby and HTM was an excellent place to learn about the subject. They had engineers doing real tests and comparisons that had integrity. A few years ago the mag was sold to a large publisher who fired all the good people and brought in writers that should be working for Home and Garden Magazine.The reviews we could once count on are now paid for by the advertisers so you can no longer draw any conclusions from them.I am deeply saddened by the loss of my favorite publication.,False
"Ordered this product for my grandmother as I had already purchased one a few years ago locally. The product delivered was not as pictured. I expected the purple tank but rec'd green. Wouldn't have been so bad but the first shipment the base was damaged and so was the second shipment. Finally, not due to an improvement in their shipping practice, only by mere chance the third iron was not damaged.",True
"I was impressed by the price of this classic cologne but not by its quality. It didn't have the rich scent of Gendarme of long ago. It seemed watered down and lacked the lingering fragrances of jasmine and citrus. The Gendarme website no longer offers the Gendarme by Gendarme line, yet I choose to believe that a few of the products are still out there, and will keep looking.",False
"fast read , enjoyed it very much. interesting characters..can't wait for james patterson's next book.",True
"I bought this after reading ""Conversations With Tom Petty"". I really like TP & the HBs and have every album/CD, so it's no surprise that I quite enjoy this set too. Fun hearing different takes on songs I know and hearing new material as well. Perfect for the TP fan-",True
This item cracked the first time I used it and broke completely the second time it was in use. This item is cheaply made and not worth purchasing.,False
"This is an extremely readable historical narrative. Fascinating as it is, the author's interruptions to make cynical, generalized statements in regard to the current generations of Americans were inappropriate and unnecessary. I read the book to find out what happened then. I took offense to his comments about the descendants of these New Englanders and the current generation of Americans. Does the author include himself in these remarks? He is an historian first rate but he is not an editorialist on current America.",True
"Sorry, I don't get the positive reviews of this item. It's a flimsy piece of plasticky junk. If you have low standards and want to pay too much, this item is for you.",False
"This might be a premature review since I have been using the unit for a week. The pros I like-- cheap-- compact size, small as a walkman-- can be used as an extra drive to carry/store your docs-- volume is ok. I don't know why people complain. Buy a new set of headphones since the ones it comes with is pretty useless.The cons are-- resume function after unit shutdown for shuffle feature is available only if u install firmware 5.0-- volume up and down should be +,- if hold for a long time, it is a pain finding the on button and hitting the +,- at the same time.-- case it comes with is useless. No acc. to the buttons is available. Should be a transparent case-- it does skip, not often but every once in a while so not recommended for jogging.-- Full battery charge takes at least 8 hours. A faster solution should be available.-- long term stability unknownI am on firmware 4.54a.",True
"My kids liked it for all of 10 minutes, and then kept getting frustrated because he would tip over while doing the motions to the hokey pokey. It DOES NOT sing the entire song at a time, is very loud, and I certainly didn't see any educational value to it. My brother in law bought it for us as he was trying to find the loudest, most annoying toy in the store, and I think he succeeded in his mission. Unless your kids are huge Elmo fans, I would not recommend this at all.",False
This dvd did give a few good exercises but it was not worth the money. It should be included free with the perfect pushup.,False
"Doggy style is the bomb. It is a must buy album and is a flagship for all rap artists of the future. it is by far Snoops best album. From the hard hitting sonds of Serial Killa to the mellow tunes like jin and juice, there is not one bad track on the album. I cant fault it in any way. All thats left to say is keep churning out these tunes snoop and u will live 4eva",True
This has to be the worst movie that I have ever witnessed in my 28 years on Earth. It was simply horrible and I would rather eat the $20 plus that I spent on buying it.,False
"This product was required reading for a university level Principles of Economics 110 Course. So far, the product has been very useful in understanding basic principles of economics with fun and interesting anecdotes and applications. ""Naked Economics: Undressing the Dismal Science"" will provide the reader with basic economic knowledge by discussing the fundamentals of supply/demand, government (public) policy, and trade/tax. Enjoy.",True
"Maggie Toon decides to take Hank Malone up on his offer to be his pretend wife for six months so he can get a loan for his apple orchard. Maggie is writing a book from her late aunt's diaries when she was a madam. And this lovely home in Vermont SEEMS to be the perfect place for it. But the small town people have other ideas in mind. The housekeeper Elsie is a domineering, hilarious,but a warm natured woman, who you do not want to cross. Especially when she'spacking.This is a warm, romantic, funny book. Some of the author's first writings. I just loved the story line, the heart and humor",True
"'Treason' is a legal thriller with a very interesting plot.The story is about three radical Muslim chaplains in the U.S. Navy who are on trial for recruiting and directing jihadists who have the 'cover' of being in various jobs in the Navy and Marine Corps.Charged with murder and directing acts of terror through their proxies, the chaplains are prosecuted by Navy Lt. Zach Brewer, the JAG prosecutor. Throughout the course of the book, Brewer is not only prosecuting the highest profile court martial in Navy history, but is also dealing with issues regarding his own spirituality. Raised as a Christian, he has slipped away from the faith and is currently exploring his own beliefs and commitment.This is a very well done novel that is highly entertaining as well as thought provoking. I highly recommend it. I also plan to read 'Hostage' which is another book in this series.",True
"My mini lap-top does a better job and my i-phone and i-pod can read the books for me audibly while I drive. For me, it's just another piece of electronic junk.",False
"These movies are classics! They are entertaining, even if they are a little far-fetched.",True
"This book, comprised of Mr. Krugman's New York Times columns over the past several years, should have the same appeal as did their initial appearance in the Times. Unthinking people, especially those with paranoia traits, eat this kind of nonsense up like starved Russian wolfhounds. And like that particular breed, Krugman readers tend to be those that were shortchanged when brains were distributed.",False
"This book has been around for a while, but the information still stands. It has some in depth information on spiritual warfare. It is helpful if that is your calling from God. Not every Christian is called to war on this level.",True
"This is a lovely story about two aging sisters. Both Judi Dench and Maggie Smith are magnificent in their roles. I loved the movie and wish more movies were made with interesting story content instead of the slam, bam, thank you ma'am action (I use the term loosely) movies that usually dominate the market. You will love this movie if you appreciate what happens to people in different stages of their lives. This is a wonderful movie!",True
